?Concept	?Broader	?labelNL	?labelEN	?definitions	?altLabelsNL	?altLabelsEN	?reference	?comments
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2944	https://bimloket.nl/data/kernmodel/thesaurus#3558a562-2e31-4599-ad0e-8658c0bca110	product	product	Passieve functionele entiteit die de output vormt van een organisatie en geproduceerd kan worden zonder dat er een uitwisseling plaatsvindt tussen de organisatie en de klant.			ISO 9000	Definitie herschreven t.b.v. taxonomie.
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3010		puntdeur	mitre gate					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3012		put	well					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3013		putrand	manhole frame					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3016		pyloon	pylon					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3031		raam	window					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3036	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1797	radarinstallatie	radar installation	Installatie die wordt gebruikt als verkeerleidingshulpmiddel, werkend op basis van de combinatie radar en communicatie, waarbij aan de verkeersleider automatisch positie en identiteit van elk met een zogenaamde transponder uitgerust (lucht)vaartuig gepresenteerd wordt. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3038		radarscanner	radar scanner					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3040		radio direction finding			RDF			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3042		rail	rail					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3043		railbaan	railway track					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3044		railgeleiding	rail guide					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3045		rails in verharding	rails in pavement					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3046		rails vrijliggend	exposed rails					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3047		railsysteem	rail system					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3050		ramp	disaster	Zwaar ongeval of een andere gebeurtenis waarbij het leven en de gezondheid van veel personen, het milieu of grote materiële belangen in ernstige mate zijn geschaad of worden bedreigd en waarbij een gecoördineerde inzet van diensten of organisaties van verschillende disciplines is vereist om de dreiging weg te nemen of de schadelijke gevolgen te beperken; (bron: Wet veiligheidsregio's)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3054		randelement	edge element					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3055		randprofiel	edge profile					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3068		reclamezuil	advertising column					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3069		recreatiegebied	recreational area		recreatief gebied			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3079		reddingsboei	rescue buoy					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3080		reddingsdavit						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3081		reddingslijn	rescue line					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3082		reddingsmiddel	rescue equipment					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3083		reddingsvest	life jacket					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3086		reductiekast	reduction gearbox					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3097		reflector	reflector					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3099		regelballast	control ballast					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3121		reling	railing					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3122		rem	brake					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3123	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0613	remming- en geleidewerk		Constructie langs of nabij een vaarweg, aansluitend aan een kunstwerk, bedoeld voor het geven van geleiding van schepen, en/of het afmeren van schepen. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3125		remschot	baffle					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3146		riem						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3148		rietvegetatie	reed vegetation					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3157		rijdek	car deck					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3158		rij-ijzer	road joint					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3167		rijzendam	wicker dam					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3171		riolering						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3173		risico	risk	effect van onzekerheid (bron: UIT 68)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3205	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2673	rivier	river	Brede natuurlijke waterloop die de afwatering van een stroomgebied verzorgt (bron: Aquo Lex en Objectencatalogus)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3211		roerwerk	mixer					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3215		rolbaan	roller track					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3216		roldeur	sliding gate					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3217		rolgordijn						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3219		rolluik						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3221		rolsleufmechanisme	roller slot mechanism					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3223		roltrapinstallatie	escalator installation					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3224		roltraptrede	escalator tread					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3225		rolwagen (roldeur)	trolley (sliding gate)					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3226		rondsel	pinion					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3227		rookafvoer	flue					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3230		rooster	grate					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3231		roostergoed container						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3233		roosterput	cattle guard					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3234		roosterreinigingsinstallatie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3238	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5242	rotonde	roundabout	Verkeersplein waarop het verkeer op het plein voorrang heeft en waarop de wegen radiaal aansluiten. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3264		samengestelde damwand						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3268	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0841	samenvoeging	merging point	Convergentiepunt van twee rijbanen met (ongeveer) dezelfde ontwerpsnelheid. Van elk van de samenkomende rijbanen loopt ten minste een rijstrook door. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3271		sanitaire installatie	sanitary system					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3276		schacht						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3277		schachtopbouw	shaft structure					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3280		schakelaar	switch					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3281		schamelstel	linkage					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3282	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0613	schampkant	kerb	Langs de rijbaan (op het rijdek van een kunstwerk) aangebrachte constructie van geringe hoogte om te voorkomen dat het verkeer van de weg raakt. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3283		schampstrook	kerb strip					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3284		schanskorf	gabion					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3286	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4754	scheepvaartbord	shipping sign	Bord waarop een scheepvaartteken is aangebracht en waarvan de uitvoering als richtlijn is voorgeschreven volgens  Richtlijnen Scheepvaarttekens  RST 2008  . (bron: Informatiemodel Grootschalige topografie)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4754	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4049	scheepvaartverkeersteken	waterway traffic sign	"in, naast of boven een scheepvaartweg aangebracht voorwerp of aangebrachte combinatie van voorwerpen waarmee aan het scheepvaartverkeer wordt gegeven: \n1) een inlichting over de toestand van een bepaalde plaats in of een bepaald gedeelte van een scheepvaartweg, of\n2) een inlichting, aanbeveling, gebod of verbod onderscheidenlijk opheffing van een gebod of verbod voor het verkeersgedrag op een bepaalde plaats in of een bepaald gedeelte van een scheepvaartweg; (bron: Scheepvaartverkeerswet)"				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3288		scheepvaartdetectie-installatie	shipping detection system					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3289	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4754	scheepvaartsein		Armatuur met een of meerdere lichtbronnen die de verkeersstromen van de scheepvaart door middel van lichtsignalen reguleert. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3293	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1797	scheepverkeersbeseining		Installatie voor het informeren van vaarweggebruikers door middel van (optische) verkeerstekens. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3295		scherm	screen					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3300		schokdemper						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3301		schommel	swing					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3302		schoor	strut					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3303		schoorsteen	escape indication					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3305		schort	apron					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3306		schotbalk	stoplog					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3307		schotbalksponning						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3309	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1793	schouw		Niet gerichte inspectie, in het kader van de korte termijn zorgplicht (directe aansprakelijkheidsrisicos) van een beheerder. (bron: Inspectiekader RWS)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3311		schraalgrasland	poor grassland					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3313		schrikhek	warning barrier					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3315		schuif	gate valve					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3316		schuifconstructie	gate valve construction					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3318		schuifgeleiding	slide guide					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3319		schuifketting						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3320		schuifpoort	sliding door					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3324	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3403	schutsluis	navigation lock	Kunstwerk waarmee schepen een waterstandsverschil kunnen overbruggen door aanpassing van het niveauverschil in de schutlsuis. Tevens dient de schutsluis voor het keren van buitenwater (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3367		sifon	siphon					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3368	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0089	signaalgever	signal device	Installatiedeel die het gedrag van weggebruikers beinvloed (informeren, waarschuwen, adviseren, gebieden of verbieden) door middel van het geven van een signaal (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3370		signaalkabel	signal cable					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3389		sleufonderbouw	slot substructure					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3390		sleufopbouw	groove superstructure					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3394		slijtlaag						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3397		slokop	drainage culvert					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3398		sloof	cap beam					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3401		sloot	ditch					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3405		sluisdeur	lock gate					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3406	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0613	sluishoofd	lock end	Constructieve deel van de schutsluis, welke de beweegbare waterkering (BS: keermiddel) bevat. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3407		sluiskolk	lock chamber					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3408		sluismarkering						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3410		smeedwerk	wrought ironwork					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3411		smeersysteem	lubrication system					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3432	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3897	spar	spar buoy	Lange cilindervormige drijfbaken met in verhouding tot de lengte een kleine middellijn. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3435		specificatie	specification	A set of criteria or conditions that place limits or restrictions on actions, attributes or qualities. It establishes measures or qualities for determining acceptability, conformance or merit. It may be required as part of an agreement or contract. (bron: NVN-ISO/IEC TS 33060)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3448		spieplank	batten					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3452	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0976	splitsing	splitting point	Divergentiepunt waar een rijbaan overgaat in twee rijbanen met (ongeveer) dezelfde ontwerpsnelheid. Beide rijbanen bevatten ten minste een rijstrook van de oorspronkelijke rijbaan. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3457	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5204	spoorweg	rail road	Gebaand gedeelte (van het terrein) voor het verkeer over rails (trein, tram, sneltram, kraan) (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3468		sproei-installatie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3469		sproeikop						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3472		spuisein	sluice signal					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3473	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3403	spuisluis	sluice gate	Uitwateringssluis om een overvloed aan water op het binnenwater gereguleerd naar een lager gelegen buitenwater te laten afvloeien. Tevens dient de spuisluis voor het keren van buitenwater. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3474		spuitkanon	spray cannon					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3476		staalkabel	steel cable					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3477		staalmat	wire mesh fence					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3479		stabiliteitsberm	stability berm					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3496		stankscherm	odour barrier					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3501		startmotor	starter motor					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3508		steenhoop	stone pile					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3510		steiger	jetty					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3511		steilwand	steep face					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3512		stempelbuis	bracing strut					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3515	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0613	steunpunt	supporting point	Met de vaste wereld verbonden constructie waarop de hoofddraagconstructie wordt ondersteund. (bron: NPR 4768)				
